touch_id,inquiry_id,touch_timestamp,channel,platform,campaign_id,campaign_name,ad_group,keyword,search_term,match_type,landing_page,geography,cost,platform_conversion,source_system,evidence_class
TOUCH-000135,INQ-000201,2026-05-08T18:51:04,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,NY,42.55,1,Google Ads,System-Observed
TOUCH-000136,INQ-000202,2026-05-21T11:51:29,Direct,,,,,,,,https://harborridge.example.test/,UT,,1,Direct / Analytics,System-Observed
TOUCH-000137,INQ-000203,2026-05-25T17:05:29,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,FL,39.32,1,Google Ads,System-Observed
TOUCH-000138,INQ-000204,2026-05-01T17:05:47,Direct,,,,,,,,https://harborridge.example.test/,NV,,1,Direct / Analytics,System-Observed
TOUCH-000139,INQ-000205,2026-05-27T07:44:59,Local,GBP,,,,,,,https://harborridge.example.test/contact,AZ,,1,GBP,System-Observed
TOUCH-000140,INQ-000206,2026-05-13T16:56:14,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,TX,16.54,1,Google Ads,System-Observed
TOUCH-000141,INQ-000209,2026-05-23T15:56:24,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,AZ,,1,Google Organic,System-Observed
TOUCH-000142,INQ-000211,2026-05-10T16:42:38,Direct,,,,,,,,https://harborridge.example.test/,CA,,1,Direct / Analytics,System-Observed
TOUCH-000143,INQ-000212,2026-05-26T14:17:12,Direct,,,,,,,,https://harborridge.example.test/,UT,,1,Direct / Analytics,System-Observed
TOUCH-000144,INQ-000213,2026-05-05T07:17:31,Direct,,,,,,,,https://harborridge.example.test/,CA,,1,Direct / Analytics,System-Observed
TOUCH-000145,INQ-000214,2026-05-24T14:52:24,Local,GBP,,,,,,,https://harborridge.example.test/contact,NV,,1,GBP,System-Observed
TOUCH-000146,INQ-000215,2026-05-17T18:03:08,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,FL,17.34,1,Google Ads,System-Observed
TOUCH-000147,INQ-000216,2026-05-08T13:30:39,Local,GBP,,,,,,,https://harborridge.example.test/contact,CO,,1,GBP,System-Observed
TOUCH-000148,,2026-05-12T08:17:16,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,UT,37.33,0,Google Ads,System-Observed
TOUCH-000149,,2026-05-21T20:39:05,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,TX,14.81,0,Google Ads,System-Observed
TOUCH-000150,,2026-05-25T13:02:58,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,TX,22.94,0,Google Ads,System-Observed
TOUCH-000151,,2026-05-31T12:39:28,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,WA,18.75,0,Google Ads,System-Observed
TOUCH-000152,,2026-05-30T13:52:13,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,NV,29.48,0,Google Ads,System-Observed
TOUCH-000153,,2026-05-07T07:52:07,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,AZ,30.6,0,Google Ads,System-Observed
TOUCH-000154,,2026-05-10T12:16:30,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,CA,29.29,0,Google Ads,System-Observed
TOUCH-000155,,2026-05-20T11:37:30,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,OR,43.07,0,Google Ads,System-Observed
TOUCH-000156,,2026-05-18T13:10:22,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,TX,34.18,0,Google Ads,System-Observed
TOUCH-000157,,2026-05-16T08:22:25,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,CO,24.51,0,Google Ads,System-Observed
TOUCH-000158,,2026-05-05T16:16:45,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,CA,20.29,0,Google Ads,System-Observed
TOUCH-000159,,2026-05-11T17:10:56,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,AZ,21.06,0,Google Ads,System-Observed
TOUCH-000160,,2026-05-15T08:19:43,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,TX,20.26,0,Google Ads,System-Observed
TOUCH-000161,,2026-05-02T20:33:56,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,AZ,37.56,0,Google Ads,System-Observed
TOUCH-000162,,2026-05-11T16:51:21,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,TX,29.24,0,Google Ads,System-Observed
TOUCH-000163,,2026-05-18T17:37:15,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,NY,32.8,0,Google Ads,System-Observed
TOUCH-000164,,2026-05-31T15:49:54,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,OR,33.61,0,Google Ads,System-Observed
TOUCH-000165,,2026-05-20T18:47:36,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,CO,20.79,0,Google Ads,System-Observed
TOUCH-000166,,2026-05-19T18:52:30,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,UT,32.82,0,Google Ads,System-Observed
TOUCH-000167,,2026-05-06T11:08:06,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,UT,36.09,0,Google Ads,System-Observed
TOUCH-000168,,2026-05-23T20:58:35,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,NY,22.91,0,Google Ads,System-Observed
TOUCH-000169,,2026-05-26T20:03:16,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,UT,26.67,0,Google Ads,System-Observed
TOUCH-000170,,2026-05-30T18:06:42,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,CA,38.35,0,Google Ads,System-Observed
TOUCH-000171,,2026-05-21T10:34:44,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,AZ,32.21,0,Google Ads,System-Observed
TOUCH-000172,,2026-05-03T07:08:02,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,TX,21.5,0,Google Ads,System-Observed
TOUCH-000173,,2026-05-07T19:52:27,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,WA,17.05,0,Google Ads,System-Observed
TOUCH-000174,,2026-05-13T15:29:27,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,WA,29.49,0,Google Ads,System-Observed
TOUCH-000175,,2026-05-29T19:35:35,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,UT,44.81,0,Google Ads,System-Observed
TOUCH-000176,,2026-05-05T13:53:59,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,NV,31.04,0,Google Ads,System-Observed
TOUCH-000177,,2026-05-07T07:17:31,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,NV,34.88,0,Google Ads,System-Observed
TOUCH-000178,,2026-05-28T08:53:57,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,UT,41.15,0,Google Ads,System-Observed
TOUCH-000179,,2026-05-04T09:31:35,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,CO,38.98,0,Google Ads,System-Observed
TOUCH-000180,,2026-05-02T20:52:34,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,NV,39.95,0,Google Ads,System-Observed
TOUCH-000181,,2026-05-07T18:03:16,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,UT,22.26,0,Google Ads,System-Observed
TOUCH-000182,,2026-05-29T07:33:30,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,UT,19.84,0,Google Ads,System-Observed
TOUCH-000183,,2026-05-04T07:31:23,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,TX,31.68,0,Google Ads,System-Observed
TOUCH-000184,,2026-05-31T16:25:52,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,CA,24.26,0,Google Ads,System-Observed
TOUCH-000185,,2026-05-29T09:07:31,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,NV,35.98,0,Google Ads,System-Observed
TOUCH-000186,,2026-05-16T08:39:21,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,TX,15.03,0,Google Ads,System-Observed
TOUCH-000187,,2026-05-05T19:30:54,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,UT,23.06,0,Google Ads,System-Observed
TOUCH-000188,,2026-05-19T18:46:52,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,NY,32.12,0,Google Ads,System-Observed
TOUCH-000189,,2026-05-27T13:26:26,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,WA,33.64,0,Google Ads,System-Observed
TOUCH-000190,,2026-05-09T07:11:50,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,FL,17.17,0,Google Ads,System-Observed
TOUCH-000191,,2026-05-03T19:45:14,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,AZ,14.8,0,Google Ads,System-Observed
TOUCH-000192,,2026-05-01T11:39:09,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,UT,20.04,0,Google Ads,System-Observed
TOUCH-000193,,2026-05-15T08:01:48,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,TX,23.81,0,Google Ads,System-Observed
TOUCH-000194,,2026-05-02T17:09:10,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,NV,31.46,0,Google Ads,System-Observed
TOUCH-000195,,2026-05-31T13:26:19,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,NY,35.75,0,Google Ads,System-Observed
TOUCH-000196,,2026-05-22T16:02:30,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,NY,39.85,0,Google Ads,System-Observed
TOUCH-000197,,2026-05-13T14:21:51,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,UT,32.36,0,Google Ads,System-Observed
TOUCH-000198,,2026-05-26T19:42:26,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,TX,22.95,0,Google Ads,System-Observed
TOUCH-000199,,2026-05-11T20:39:42,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,NV,24.04,0,Google Ads,System-Observed
TOUCH-000200,,2026-05-18T17:57:13,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,WA,22.89,0,Google Ads,System-Observed
TOUCH-000201,,2026-05-14T18:35:57,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,AZ,44.85,0,Google Ads,System-Observed
TOUCH-000202,,2026-05-07T12:03:35,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,OR,34.53,0,Google Ads,System-Observed
TOUCH-000203,,2026-05-05T07:06:58,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,AZ,40.6,0,Google Ads,System-Observed
TOUCH-000204,,2026-05-23T07:05:30,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,NV,18.81,0,Google Ads,System-Observed
