touch_id,inquiry_id,touch_timestamp,channel,platform,campaign_id,campaign_name,ad_group,keyword,search_term,match_type,landing_page,geography,cost,platform_conversion,source_system,evidence_class
TOUCH-000142,INQ-000218,2026-05-12T19:05:14,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,WA,26.24,1,Google Ads,System-Observed
TOUCH-000143,INQ-000219,2026-05-04T07:51:37,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,NV,,1,Google Organic,System-Observed
TOUCH-000144,INQ-000220,2026-05-10T18:52:33,Organic,Google Organic,,,,,,,https://harborridge.example.test/treatment-programs,TX,,1,Google Organic,System-Observed
TOUCH-000145,,2026-05-07T16:47:27,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,CA,25.47,0,Google Ads,System-Observed
TOUCH-000146,,2026-05-01T16:26:35,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,NV,16.93,0,Google Ads,System-Observed
TOUCH-000147,,2026-05-08T11:17:34,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,CO,20.79,0,Google Ads,System-Observed
TOUCH-000148,,2026-05-11T16:36:08,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,WA,31.77,0,Google Ads,System-Observed
TOUCH-000149,,2026-05-04T14:29:12,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,FL,22.61,0,Google Ads,System-Observed
TOUCH-000150,,2026-05-05T12:49:10,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,WA,26.92,0,Google Ads,System-Observed
TOUCH-000151,,2026-05-21T14:27:24,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,UT,44.92,0,Google Ads,System-Observed
TOUCH-000152,,2026-05-04T07:30:21,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,FL,19.46,0,Google Ads,System-Observed
TOUCH-000153,,2026-05-31T09:48:28,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,AZ,38.8,0,Google Ads,System-Observed
TOUCH-000154,,2026-05-02T17:51:35,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,UT,44.37,0,Google Ads,System-Observed
TOUCH-000155,,2026-05-08T13:53:34,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,WA,22.51,0,Google Ads,System-Observed
TOUCH-000156,,2026-05-21T12:46:22,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,FL,36.67,0,Google Ads,System-Observed
TOUCH-000157,,2026-05-10T11:26:32,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,TX,37.77,0,Google Ads,System-Observed
TOUCH-000158,,2026-05-11T18:23:16,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,CA,36.72,0,Google Ads,System-Observed
TOUCH-000159,,2026-05-13T16:58:19,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,TX,26.28,0,Google Ads,System-Observed
TOUCH-000160,,2026-05-14T18:43:59,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,NV,15.0,0,Google Ads,System-Observed
TOUCH-000161,,2026-05-02T08:27:00,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,UT,35.23,0,Google Ads,System-Observed
TOUCH-000162,,2026-05-19T07:45:54,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,AZ,40.06,0,Google Ads,System-Observed
TOUCH-000163,,2026-05-06T12:21:33,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,NV,36.91,0,Google Ads,System-Observed
TOUCH-000164,,2026-05-17T10:03:28,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,NV,17.86,0,Google Ads,System-Observed
TOUCH-000165,,2026-05-02T15:08:52,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,WA,25.24,0,Google Ads,System-Observed
TOUCH-000166,,2026-05-05T11:35:25,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,FL,31.39,0,Google Ads,System-Observed
TOUCH-000167,,2026-05-07T11:06:16,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,FL,15.19,0,Google Ads,System-Observed
TOUCH-000168,,2026-05-18T18:23:30,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,OR,31.47,0,Google Ads,System-Observed
TOUCH-000169,,2026-05-09T19:49:20,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,CO,23.44,0,Google Ads,System-Observed
TOUCH-000170,,2026-05-20T20:25:28,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,CO,31.96,0,Google Ads,System-Observed
TOUCH-000171,,2026-05-10T18:55:28,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,TX,19.35,0,Google Ads,System-Observed
TOUCH-000172,,2026-05-13T11:50:56,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,UT,34.18,0,Google Ads,System-Observed
TOUCH-000173,,2026-05-10T15:10:54,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,FL,37.8,0,Google Ads,System-Observed
TOUCH-000174,,2026-05-07T10:25:59,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Family Support,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,NV,35.32,0,Google Ads,System-Observed
TOUCH-000175,,2026-05-11T08:14:38,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,CO,37.55,0,Google Ads,System-Observed
TOUCH-000176,,2026-05-26T20:42:56,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,NV,14.39,0,Google Ads,System-Observed
TOUCH-000177,,2026-05-27T07:50:22,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,FL,39.95,0,Google Ads,System-Observed
TOUCH-000178,,2026-05-04T07:21:28,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,OR,35.81,0,Google Ads,System-Observed
TOUCH-000179,,2026-05-22T11:30:00,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,WA,31.4,0,Google Ads,System-Observed
TOUCH-000180,,2026-05-09T18:31:41,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,AZ,18.25,0,Google Ads,System-Observed
TOUCH-000181,,2026-05-30T08:11:59,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,TX,44.45,0,Google Ads,System-Observed
TOUCH-000182,,2026-05-18T11:36:51,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,OR,43.6,0,Google Ads,System-Observed
TOUCH-000183,,2026-05-01T18:14:01,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,AZ,30.7,0,Google Ads,System-Observed
TOUCH-000184,,2026-05-03T11:49:58,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,AZ,23.33,0,Google Ads,System-Observed
TOUCH-000185,,2026-05-02T20:21:00,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,AZ,19.22,0,Google Ads,System-Observed
TOUCH-000186,,2026-05-17T14:45:01,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,UT,24.89,0,Google Ads,System-Observed
TOUCH-000187,,2026-05-03T14:43:26,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,NV,14.93,0,Google Ads,System-Observed
TOUCH-000188,,2026-05-23T13:36:28,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,CO,16.78,0,Google Ads,System-Observed
TOUCH-000189,,2026-05-21T07:12:28,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,NY,18.61,0,Google Ads,System-Observed
TOUCH-000190,,2026-05-07T11:13:38,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,NV,17.96,0,Google Ads,System-Observed
TOUCH-000191,,2026-05-04T07:22:13,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,UT,19.13,0,Google Ads,System-Observed
TOUCH-000192,,2026-05-12T12:21:47,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,CO,35.67,0,Google Ads,System-Observed
TOUCH-000193,,2026-05-05T13:07:39,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,OR,44.51,0,Google Ads,System-Observed
TOUCH-000194,,2026-05-20T12:14:39,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,WA,43.99,0,Google Ads,System-Observed
TOUCH-000195,,2026-05-21T20:08:07,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,CA,25.85,0,Google Ads,System-Observed
TOUCH-000196,,2026-05-04T09:50:09,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,UT,14.78,0,Google Ads,System-Observed
TOUCH-000197,,2026-05-15T07:13:42,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,WA,22.09,0,Google Ads,System-Observed
TOUCH-000198,,2026-05-07T09:23:35,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,NV,30.61,0,Google Ads,System-Observed
TOUCH-000199,,2026-05-15T07:17:43,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,AZ,23.48,0,Google Ads,System-Observed
TOUCH-000200,,2026-05-25T15:51:14,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,NY,16.92,0,Google Ads,System-Observed
TOUCH-000201,,2026-05-26T10:29:22,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,CO,29.77,0,Google Ads,System-Observed
TOUCH-000202,,2026-05-19T17:00:54,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,UT,36.36,0,Google Ads,System-Observed
TOUCH-000203,,2026-05-08T17:28:44,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,TX,15.81,0,Google Ads,System-Observed
TOUCH-000204,,2026-05-12T09:08:45,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,OR,32.4,0,Google Ads,System-Observed
TOUCH-000205,,2026-05-04T11:46:31,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,WA,36.83,0,Google Ads,System-Observed
TOUCH-000206,,2026-05-05T14:08:37,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,UT,20.61,0,Google Ads,System-Observed
TOUCH-000207,,2026-05-29T13:18:02,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,FL,23.6,0,Google Ads,System-Observed
TOUCH-000208,,2026-05-07T07:11:15,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,TX,25.99,0,Google Ads,System-Observed
