touch_id,inquiry_id,touch_timestamp,channel,platform,campaign_id,campaign_name,ad_group,keyword,search_term,match_type,landing_page,geography,cost,platform_conversion,source_system,evidence_class
TOUCH-000141,INQ-000203,2026-05-14T15:09:37,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Residential Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,NV,19.59,1,Microsoft Ads,System-Observed
TOUCH-000142,INQ-000206,2026-05-10T18:34:08,Direct,,,,,,,,https://harborridge.example.test/,UT,,1,Direct / Analytics,System-Observed
TOUCH-000143,INQ-000207,2026-05-20T12:54:57,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,UT,31.85,1,Google Ads,System-Observed
TOUCH-000144,INQ-000208,2026-05-10T17:58:59,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,OR,35.83,1,Google Ads,System-Observed
TOUCH-000145,INQ-000210,2026-05-05T11:26:24,Paid Search,Microsoft Ads,CMP-2001,Behavioral Health - Brand (Bing),Admissions,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,NY,24.78,1,Microsoft Ads,System-Observed
TOUCH-000146,INQ-000211,2026-05-17T07:41:37,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,NV,24.3,1,Google Ads,System-Observed
TOUCH-000147,INQ-000215,2026-05-02T12:01:23,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,AZ,18.96,1,Google Ads,System-Observed
TOUCH-000148,,2026-05-25T20:39:35,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,CA,42.35,0,Google Ads,System-Observed
TOUCH-000149,,2026-05-16T14:40:59,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,WA,23.9,0,Google Ads,System-Observed
TOUCH-000150,,2026-05-02T10:13:33,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,CO,23.08,0,Google Ads,System-Observed
TOUCH-000151,,2026-05-21T14:48:16,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Family Support,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,NY,15.68,0,Google Ads,System-Observed
TOUCH-000152,,2026-05-08T07:22:30,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,NY,25.27,0,Google Ads,System-Observed
TOUCH-000153,,2026-05-03T18:10:43,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,CA,41.52,0,Google Ads,System-Observed
TOUCH-000154,,2026-05-28T12:14:45,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,FL,15.8,0,Google Ads,System-Observed
TOUCH-000155,,2026-05-20T19:55:22,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,UT,42.64,0,Google Ads,System-Observed
TOUCH-000156,,2026-05-21T09:12:09,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,OR,26.71,0,Google Ads,System-Observed
TOUCH-000157,,2026-05-21T15:50:07,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,UT,24.0,0,Google Ads,System-Observed
TOUCH-000158,,2026-05-08T09:47:04,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,CO,31.54,0,Google Ads,System-Observed
TOUCH-000159,,2026-05-27T12:29:52,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,AZ,44.3,0,Google Ads,System-Observed
TOUCH-000160,,2026-05-22T11:29:07,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,CO,42.57,0,Google Ads,System-Observed
TOUCH-000161,,2026-05-16T20:37:58,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,NY,44.1,0,Google Ads,System-Observed
TOUCH-000162,,2026-05-24T19:57:56,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,UT,32.87,0,Google Ads,System-Observed
TOUCH-000163,,2026-05-23T11:06:03,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,WA,44.82,0,Google Ads,System-Observed
TOUCH-000164,,2026-05-25T09:47:00,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,NY,15.97,0,Google Ads,System-Observed
TOUCH-000165,,2026-05-08T18:06:04,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,WA,24.1,0,Google Ads,System-Observed
TOUCH-000166,,2026-05-29T20:27:00,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,detox center near me,detox center near me,Exact,https://harborridge.example.test/admissions,CA,34.16,0,Google Ads,System-Observed
TOUCH-000167,,2026-05-03T09:46:53,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Family Support,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,WA,28.99,0,Google Ads,System-Observed
TOUCH-000168,,2026-05-06T17:53:24,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,CA,22.05,0,Google Ads,System-Observed
TOUCH-000169,,2026-05-16T15:09:49,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,TX,41.1,0,Google Ads,System-Observed
TOUCH-000170,,2026-05-10T19:38:38,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,AZ,34.97,0,Google Ads,System-Observed
TOUCH-000171,,2026-05-07T08:17:20,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,OR,29.46,0,Google Ads,System-Observed
TOUCH-000172,,2026-05-14T10:56:01,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,FL,22.91,0,Google Ads,System-Observed
TOUCH-000173,,2026-05-16T13:50:29,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,AZ,14.28,0,Google Ads,System-Observed
TOUCH-000174,,2026-05-07T10:11:41,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,family intervention help,family intervention help,Phrase,https://harborridge.example.test/admissions,CA,16.06,0,Google Ads,System-Observed
TOUCH-000175,,2026-05-10T18:09:56,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,CO,29.06,0,Google Ads,System-Observed
TOUCH-000176,,2026-05-24T20:46:20,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Admissions,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,CO,27.1,0,Google Ads,System-Observed
TOUCH-000177,,2026-05-24T17:10:41,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,WA,26.17,0,Google Ads,System-Observed
TOUCH-000178,,2026-05-12T14:52:03,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,NY,29.63,0,Google Ads,System-Observed
TOUCH-000179,,2026-05-14T15:27:52,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,FL,38.3,0,Google Ads,System-Observed
TOUCH-000180,,2026-05-07T09:05:18,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,behavioral health treatment near me,behavioral health treatment near me,Exact,https://harborridge.example.test/admissions,CO,43.95,0,Google Ads,System-Observed
TOUCH-000181,,2026-05-06T17:27:10,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,residential treatment center,residential treatment center,Phrase,https://harborridge.example.test/admissions,NV,42.19,0,Google Ads,System-Observed
TOUCH-000182,,2026-05-08T16:29:32,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Admissions,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,AZ,21.32,0,Google Ads,System-Observed
TOUCH-000183,,2026-05-27T12:51:13,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,FL,38.47,0,Google Ads,System-Observed
TOUCH-000184,,2026-05-14T11:54:29,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,NY,41.34,0,Google Ads,System-Observed
TOUCH-000185,,2026-05-09T08:57:09,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Broad,https://harborridge.example.test/admissions,CA,27.99,0,Google Ads,System-Observed
TOUCH-000186,,2026-05-22T16:42:30,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,UT,22.01,0,Google Ads,System-Observed
TOUCH-000187,,2026-05-22T07:21:26,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,CO,19.17,0,Google Ads,System-Observed
TOUCH-000188,,2026-05-15T08:04:22,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Phrase,https://harborridge.example.test/admissions,WA,19.69,0,Google Ads,System-Observed
TOUCH-000189,,2026-05-05T10:48:44,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,UT,14.62,0,Google Ads,System-Observed
TOUCH-000190,,2026-05-25T11:31:46,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,OR,41.08,0,Google Ads,System-Observed
TOUCH-000191,,2026-05-16T14:49:26,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Detox Programs,behavioral health treatment near me,behavioral health treatment near me,Broad,https://harborridge.example.test/admissions,OR,19.04,0,Google Ads,System-Observed
TOUCH-000192,,2026-05-08T11:05:40,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Admissions,family intervention help,family intervention help,Broad,https://harborridge.example.test/admissions,FL,15.7,0,Google Ads,System-Observed
TOUCH-000193,,2026-05-31T17:35:53,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Detox Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,NV,28.03,0,Google Ads,System-Observed
TOUCH-000194,,2026-05-15T17:21:42,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Detox Programs,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,UT,43.59,0,Google Ads,System-Observed
TOUCH-000195,,2026-05-01T08:56:45,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,family intervention help,family intervention help,Exact,https://harborridge.example.test/admissions,FL,21.5,0,Google Ads,System-Observed
TOUCH-000196,,2026-05-11T14:42:23,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Residential Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,TX,16.68,0,Google Ads,System-Observed
TOUCH-000197,,2026-05-26T07:08:02,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Residential Programs,substance abuse treatment options,substance abuse treatment options,Broad,https://harborridge.example.test/admissions,NY,29.27,0,Google Ads,System-Observed
TOUCH-000198,,2026-05-13T20:35:54,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,WA,23.62,0,Google Ads,System-Observed
TOUCH-000199,,2026-05-04T14:03:26,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Family Support,detox center near me,detox center near me,Phrase,https://harborridge.example.test/admissions,OR,21.72,0,Google Ads,System-Observed
TOUCH-000200,,2026-05-13T17:19:52,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Family Support,substance abuse treatment options,substance abuse treatment options,Phrase,https://harborridge.example.test/admissions,NY,27.04,0,Google Ads,System-Observed
TOUCH-000201,,2026-05-14T11:32:30,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Residential Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,NY,21.82,0,Google Ads,System-Observed
TOUCH-000202,,2026-05-10T12:18:54,Paid Search,Google Ads,CMP-1004,Residential Treatment - Geo,Admissions,behavioral health treatment near me,behavioral health treatment near me,Phrase,https://harborridge.example.test/admissions,AZ,28.97,0,Google Ads,System-Observed
TOUCH-000203,,2026-05-03T14:31:16,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Detox Programs,residential treatment center,residential treatment center,Broad,https://harborridge.example.test/admissions,NV,42.17,0,Google Ads,System-Observed
TOUCH-000204,,2026-05-17T14:25:22,Paid Search,Google Ads,CMP-1005,Family Crisis - Non-Brand,Residential Programs,residential treatment center,residential treatment center,Exact,https://harborridge.example.test/admissions,TX,27.19,0,Google Ads,System-Observed
TOUCH-000205,,2026-05-08T15:21:27,Paid Search,Google Ads,CMP-1002,Behavioral Health - Non-Brand,Detox Programs,inpatient mental health treatment,inpatient mental health treatment,Exact,https://harborridge.example.test/admissions,UT,16.12,0,Google Ads,System-Observed
TOUCH-000206,,2026-05-04T08:50:45,Paid Search,Google Ads,CMP-1001,Behavioral Health - Brand,Residential Programs,substance abuse treatment options,substance abuse treatment options,Exact,https://harborridge.example.test/admissions,OR,33.23,0,Google Ads,System-Observed
TOUCH-000207,,2026-05-11T16:51:51,Paid Search,Google Ads,CMP-1003,Detox Near Me - Geo,Admissions,detox center near me,detox center near me,Broad,https://harborridge.example.test/admissions,CA,19.65,0,Google Ads,System-Observed
